Epoch, start pdb, namestart rmsd, refine rmsd 
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7srk_D/ranked_unrelax_0.pdb'], 0.8568, 0.8556
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m1/8sbb_B/ranked_unrelax_0.pdb'], 2.1121, 2.1067
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7th2_C/ranked_unrelax_0.pdb'], 1.6191, 1.6150
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2m_D/ranked_unrelax_0.pdb'], 1.1111, 1.1097
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2p_D/ranked_unrelax_0.pdb'], 1.1756, 1.1745
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b2q_D/ranked_unrelax_0.pdb'], 1.5404, 1.5393
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7tmw_N/ranked_unrelax_0.pdb'], 1.0149, 1.0127
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7b5g_B/ranked_unrelax_0.pdb'], 2.2853, 2.2814
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ndf_C/ranked_unrelax_0.pdb'], 1.2547, 1.2509
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7uia_E/ranked_unrelax_0.pdb'], 2.9327, 2.9298
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7om4_B/ranked_unrelax_0.pdb'], 1.3290, 1.3241
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7uib_E/ranked_unrelax_0.pdb'], 2.9246, 2.9214
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7omm_D/ranked_unrelax_0.pdb'], 2.0218, 2.0184
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7upm_B/ranked_unrelax_0.pdb'], 1.1555, 1.1547
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7p2d_C/ranked_unrelax_0.pdb'], 1.1381, 1.1356
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ust_B/ranked_unrelax_0.pdb'], 1.8590, 1.8548
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7pa5_B/ranked_unrelax_0.pdb'], 2.8853, 2.8822
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7usv_D/ranked_unrelax_0.pdb'], 1.2815, 1.2794
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7pqg_B/ranked_unrelax_0.pdb'], 1.6514, 1.6462
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7w1s_B/ranked_unrelax_0.pdb'], 0.9244, 0.9233
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7qbd_E/ranked_unrelax_0.pdb'], 1.3453, 1.3396
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7wki_B/ranked_unrelax_0.pdb'], 2.3561, 2.3513
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7qbf_B/ranked_unrelax_0.pdb'], 2.5488, 2.5459
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7qe5_B/ranked_unrelax_0.pdb'], 1.9803, 1.9774
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7wn1_C/ranked_unrelax_0.pdb'], 1.0316, 1.0309
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7qiv_C/ranked_unrelax_0.pdb'], 1.1751, 1.1726
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7xld_B/ranked_unrelax_0.pdb'], 0.9476, 0.9464
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7r74_D/ranked_unrelax_0.pdb'], 1.3337, 1.3298
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7xli_B/ranked_unrelax_0.pdb'], 0.8872, 0.8854
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7rby_B/ranked_unrelax_0.pdb'], 1.3045, 1.3029
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7y9t_D/ranked_unrelax_0.pdb'], 1.9558, 1.9550
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ri1_B/ranked_unrelax_0.pdb'], 0.6526, 0.6525
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7yag_C/ranked_unrelax_0.pdb'], 1.9351, 1.9323
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ri2_B/ranked_unrelax_0.pdb'], 0.8141, 0.8133
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sai_C/ranked_unrelax_0.pdb'], 0.8437, 0.8436
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7saj_B/ranked_unrelax_0.pdb'], 1.0895, 1.0880
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zlg_K/ranked_unrelax_0.pdb'], 1.5827, 1.5825
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sal_C/ranked_unrelax_0.pdb'], 1.1046, 1.1043
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmn_C/ranked_unrelax_0.pdb'], 2.4059, 2.4019
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sqp_D/ranked_unrelax_0.pdb'], 1.0016, 0.9997
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmo_K/ranked_unrelax_0.pdb'], 4.0019, 3.9987
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sr0_D/ranked_unrelax_0.pdb'], 0.9262, 0.9246
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmp_C/ranked_unrelax_0.pdb'], 4.4241, 4.4198
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sr3_D/ranked_unrelax_0.pdb'], 0.9767, 0.9757
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmq_K/ranked_unrelax_0.pdb'], 3.9158, 3.9124
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7sr5_B/ranked_unrelax_0.pdb'], 0.8770, 0.8757
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmr_K/ranked_unrelax_0.pdb'], 3.7082, 3.7052
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7srk_D/ranked_unrelax_0.pdb'], 0.8568, 0.8556
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zms_K/ranked_unrelax_0.pdb'], 3.8848, 3.8812
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7th2_C/ranked_unrelax_0.pdb'], 1.6191, 1.6150
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmt_C/ranked_unrelax_0.pdb'], 4.4300, 4.4269
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmv_G/ranked_unrelax_0.pdb'], 4.4320, 4.4286
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7tmw_N/ranked_unrelax_0.pdb'], 1.0149, 1.0127
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8a67_H/ranked_unrelax_0.pdb'], 1.9228, 1.9198
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7uia_E/ranked_unrelax_0.pdb'], 2.9327, 2.9298
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8av2_C/ranked_unrelax_0.pdb'], 1.5868, 1.5832
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7uib_E/ranked_unrelax_0.pdb'], 2.9246, 2.9214
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8b7w_H/ranked_unrelax_0.pdb'], 1.0742, 1.0739
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7upm_B/ranked_unrelax_0.pdb'], 1.1555, 1.1547
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8bb7_D/ranked_unrelax_0.pdb'], 0.8984, 0.8969
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7ust_B/ranked_unrelax_0.pdb'], 1.8590, 1.8548
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7usv_D/ranked_unrelax_0.pdb'], 1.2815, 1.2794
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7w1s_B/ranked_unrelax_0.pdb'], 0.9244, 0.9233
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8bpk_B/ranked_unrelax_0.pdb'], 1.6819, 1.6773
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7wki_B/ranked_unrelax_0.pdb'], 2.3561, 2.3513
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7wn1_C/ranked_unrelax_0.pdb'], 1.0316, 1.0309
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8c3v_K/ranked_unrelax_0.pdb'], 1.4364, 1.4328
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8cxr_G/ranked_unrelax_0.pdb'], 1.5722, 1.5692
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7xld_B/ranked_unrelax_0.pdb'], 0.9476, 0.9464
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7xli_B/ranked_unrelax_0.pdb'], 0.8872, 0.8854
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7y9t_D/ranked_unrelax_0.pdb'], 1.9558, 1.9550
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7yag_C/ranked_unrelax_0.pdb'], 1.9351, 1.9323
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zlg_K/ranked_unrelax_0.pdb'], 1.5827, 1.5825
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8dtn_A/ranked_unrelax_0.pdb'], 1.5907, 1.5875
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmn_C/ranked_unrelax_0.pdb'], 2.4059, 2.4019
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8dtu_A/ranked_unrelax_0.pdb'], 3.0887, 3.0872
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmo_K/ranked_unrelax_0.pdb'], 4.0019, 3.9987
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8e0e_B/ranked_unrelax_0.pdb'], 0.9221, 0.9215
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmp_C/ranked_unrelax_0.pdb'], 4.4241, 4.4198
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8emz_B/ranked_unrelax_0.pdb'], 1.0803, 1.0784
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmq_K/ranked_unrelax_0.pdb'], 3.9158, 3.9124
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en0_D/ranked_unrelax_0.pdb'], 2.0974, 2.0954
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmr_K/ranked_unrelax_0.pdb'], 3.7082, 3.7052
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en2_C/ranked_unrelax_0.pdb'], 1.0485, 1.0469
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zms_K/ranked_unrelax_0.pdb'], 3.8848, 3.8812
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en3_C/ranked_unrelax_0.pdb'], 1.3650, 1.3629
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmt_C/ranked_unrelax_0.pdb'], 4.4300, 4.4269
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8ew6_V/ranked_unrelax_0.pdb'], 1.0723, 1.0708
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/7zmv_G/ranked_unrelax_0.pdb'], 4.4320, 4.4286
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8a67_H/ranked_unrelax_0.pdb'], 1.9228, 1.9198
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8h3x_A/ranked_unrelax_0.pdb'], 1.1405, 1.1390
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8av2_C/ranked_unrelax_0.pdb'], 1.5868, 1.5832
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8h3y_E/ranked_unrelax_0.pdb'], 0.8938, 0.8928
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8b7w_H/ranked_unrelax_0.pdb'], 1.0742, 1.0739
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8ont_B/ranked_unrelax_0.pdb'], 1.3629, 1.3596
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8bb7_D/ranked_unrelax_0.pdb'], 0.8984, 0.8969
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8op0_A/ranked_unrelax_0.pdb'], 3.4025, 3.3986
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8sbb_B/ranked_unrelax_0.pdb'], 1.8793, 1.8747
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2m_D/ranked_unrelax_0.pdb'], 1.1126, 1.1104
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8bpk_B/ranked_unrelax_0.pdb'], 1.6819, 1.6773
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2p_D/ranked_unrelax_0.pdb'], 1.1779, 1.1762
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2q_D/ranked_unrelax_0.pdb'], 2.1620, 2.1608
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8c3v_K/ranked_unrelax_0.pdb'], 1.4364, 1.4328
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8cxr_G/ranked_unrelax_0.pdb'], 1.5722, 1.5692
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7ndf_C/ranked_unrelax_0.pdb'], 1.1823, 1.1792
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7om4_B/ranked_unrelax_0.pdb'], 1.3143, 1.3103
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7omm_D/ranked_unrelax_0.pdb'], 1.7980, 1.7933
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7p2d_C/ranked_unrelax_0.pdb'], 1.1082, 1.1045
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7pa5_B/ranked_unrelax_0.pdb'], 2.1669, 2.1652
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7pqg_B/ranked_unrelax_0.pdb'], 1.7501, 1.7446
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8dtn_A/ranked_unrelax_0.pdb'], 1.5907, 1.5875
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qbd_E/ranked_unrelax_0.pdb'], 1.4588, 1.4526
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8dtu_A/ranked_unrelax_0.pdb'], 3.0887, 3.0872
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qbf_B/ranked_unrelax_0.pdb'], 2.6486, 2.6450
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8e0e_B/ranked_unrelax_0.pdb'], 0.9221, 0.9215
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qe5_B/ranked_unrelax_0.pdb'], 1.9870, 1.9834
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8emz_B/ranked_unrelax_0.pdb'], 1.0803, 1.0784
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qiv_C/ranked_unrelax_0.pdb'], 1.2529, 1.2502
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en0_D/ranked_unrelax_0.pdb'], 2.0974, 2.0954
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7r73_A/ranked_unrelax_0.pdb'], 2.5465, 2.5409
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en2_C/ranked_unrelax_0.pdb'], 1.0485, 1.0469
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7r74_D/ranked_unrelax_0.pdb'], 1.2718, 1.2685
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8en3_C/ranked_unrelax_0.pdb'], 1.3650, 1.3629
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7rby_B/ranked_unrelax_0.pdb'], 2.2886, 2.2847
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8ew6_V/ranked_unrelax_0.pdb'], 1.0723, 1.0708
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7ri1_B/ranked_unrelax_0.pdb'], 0.6476, 0.6475
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7ri2_B/ranked_unrelax_0.pdb'], 2.7416, 2.7364
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sai_C/ranked_unrelax_0.pdb'], 1.1169, 1.1136
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7saj_B/ranked_unrelax_0.pdb'], 1.1259, 1.1233
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8h3x_A/ranked_unrelax_0.pdb'], 1.1405, 1.1390
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sal_C/ranked_unrelax_0.pdb'], 1.2031, 1.2018
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8h3y_E/ranked_unrelax_0.pdb'], 0.8938, 0.8928
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sqp_D/ranked_unrelax_0.pdb'], 1.1309, 1.1286
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8ont_B/ranked_unrelax_0.pdb'], 1.3629, 1.3596
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sr0_D/ranked_unrelax_0.pdb'], 1.0968, 1.0948
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8op0_A/ranked_unrelax_0.pdb'], 3.4025, 3.3986
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sr3_D/ranked_unrelax_0.pdb'], 1.1248, 1.1232
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m2/8sbb_B/ranked_unrelax_0.pdb'], 1.8793, 1.8747
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7sr5_B/ranked_unrelax_0.pdb'], 1.0194, 1.0178
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2m_D/ranked_unrelax_0.pdb'], 1.1126, 1.1104
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7srk_D/ranked_unrelax_0.pdb'], 1.1152, 1.1126
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2p_D/ranked_unrelax_0.pdb'], 1.1779, 1.1762
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7th2_C/ranked_unrelax_0.pdb'], 1.6445, 1.6399
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7b2q_D/ranked_unrelax_0.pdb'], 2.1620, 2.1608
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7tmw_N/ranked_unrelax_0.pdb'], 1.6554, 1.6508
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7ndf_C/ranked_unrelax_0.pdb'], 1.1823, 1.1792
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7om4_B/ranked_unrelax_0.pdb'], 1.3143, 1.3103
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7uia_E/ranked_unrelax_0.pdb'], 3.7003, 3.6968
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7omm_D/ranked_unrelax_0.pdb'], 1.7980, 1.7933
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7uib_E/ranked_unrelax_0.pdb'], 3.6968, 3.6931
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7p2d_C/ranked_unrelax_0.pdb'], 1.1082, 1.1046
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7pa5_B/ranked_unrelax_0.pdb'], 2.1669, 2.1652
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7ust_B/ranked_unrelax_0.pdb'], 1.4000, 1.3944
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7pqg_B/ranked_unrelax_0.pdb'], 1.7501, 1.7446
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7usv_D/ranked_unrelax_0.pdb'], 0.8634, 0.8618
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qbd_E/ranked_unrelax_0.pdb'], 1.4588, 1.4526
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7w1s_B/ranked_unrelax_0.pdb'], 1.0758, 1.0735
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qbf_B/ranked_unrelax_0.pdb'], 2.6486, 2.6450
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7wki_B/ranked_unrelax_0.pdb'], 2.2852, 2.2802
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qe5_B/ranked_unrelax_0.pdb'], 1.9870, 1.9834
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7wn1_C/ranked_unrelax_0.pdb'], 1.0961, 1.0947
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7qiv_C/ranked_unrelax_0.pdb'], 1.2529, 1.2502
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7r73_A/ranked_unrelax_0.pdb'], 2.5465, 2.5409
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7xld_B/ranked_unrelax_0.pdb'], 0.9556, 0.9549
0, ['/pfs_beijing/luoyujie/new_trainer/openmultimer/0315_mr_pipeline32/af_v1m3/7r74_D/ranked_unrelax_0.pdb'], 1.2718, 1.2685
